character_name,character_sex,character_age,character_occupation,character_is_alive,species_id,country_id,appearance_id
Эйвинд,Мужской,21,Скальд,True,8,21,2181
Эйк из Денесле,Мужской,63,Рыцарь,False,8,24,2182
Эйлан,Женский,57,Дворянка,True,8,8,2183
Эйлемберт,Мужской,70,ДворянинРыцарь,True,8,33,2184
Эйнар,Мужской,55,Кулачный боец,True,8,21,2185
Эйнар Гуссель,Мужской,56,Староста общиныТорговецЦирюльник,True,7,33,2186
Эйприль Венхавер,Женский,36,Чародейка,True,8,33,2187
Эйрик,Мужской,60,,True,8,21,2188
Эйст Тиршах,Мужской,58,ВоинПутешественникМонарх,False,8,21,2189
Сериал:Эйст Турсеах,Мужской,40,КонунгКороль Цинтры,True,8,21,2190
Эккехард из Соддена,Мужской,30,Государственный деятель,False,8,27,2191
Эктор Ляабс,Мужской,41,Солтыс,True,8,33,2192
Экхарт Хенесси,Мужской,36,СолдатЗнаменосец,False,8,10,2193
Элан Трахе,Мужской,29,ВоеначальникПисатель,True,8,33,2194
Элеас,Мужской,35,Партизан,False,11,33,2195
Элен из Каэдвена,Женский,19,Королева,False,8,10,2196
Элеонора Рундурин-Пиготт,Женский,32,Кулинар,True,7,33,2197
Элеонора фон Эбнер,Женский,65,Дворянка,True,8,24,2198
Элид,Мужской,59,,True,8,24,2199
Элиза,Женский,38,Королева,True,8,5,2200
Элихаль,Мужской,67,Портной,True,11,33,2201
Элла,Женский,57,ПредпринимательПроститутка (ранее),True,8,24,2202
Эллен Давен,Женский,49,Бард,True,8,32,2203
Элмер,Мужской,15,Дворянин,True,8,11,2204
Эльгар,Мужской,30,Ведьмак,True,8,33,2205
Эльдайн,Мужской,42,ПартизанКупец (ранее),False,11,33,2206
Эльдар де Кастеберг,X,54,,True,8,33,2207
Эльза,Женский,41,Трактирщица,True,8,29,2208
Эльза Вильге,Женский,56,Лучница,True,8,33,2209
Элькана Фостер,Мужской,36,Военнослужащий,False,7,33,2210
Эльтибальд,Мужской,48,ЧародейУчёный,True,8,33,2211
Эльтон,Мужской,68,,True,8,33,2212
Эльф-ремесленник,Мужской,17,Ремесленник,True,11,33,2213
Эльфийка Темноводья,Женский,44,,True,11,33,2214
Эльфка (Побережье Пали-Гап),Женский,67,,True,11,33,2215
Сериал:Эмгыр вар Эмрейс,Мужской,70,Император,True,8,8,2216
Эмгыр вар Эмрейс,Мужской,42,Государственный деятель,False,8,8,2217
Эмиель Регис,Мужской,43,ЦирюльникФилософ,True,8,33,2218
Эмильен,Мужской,15,Рабочий,False,8,33,2219
Эммерих Готтшальк,Мужской,48,Ученый,True,8,33,2220
Энгус,Мужской,39,ДворянинВоин,True,8,24,2221
Энджей,Мужской,16,АлхимикАвтор книг,True,8,33,2222
Энцо Эчеверриа,Мужской,42,Рыцарь,False,8,29,2223
Эразм Вегельбуд,Мужской,18,Дворянин,True,8,24,2224
Эрвилл,Мужской,56,Король,False,8,5,2225
Эревард,Мужской,41,Князь,True,8,33,2226
Эревард II,Мужской,41,Государственный деятель,True,8,33,2227
Эредин Бреакк Глас,Мужской,56,Военный и государственный деятель,False,11,33,2228
Эрик ван Врог,Мужской,38,ВельможаИгрок в гвинт,True,8,24,2229
Эрик Вогель,Мужской,44,Рыцарь,True,8,33,2230
Эрик Демартин,Мужской,33,Государственный деятель,False,8,24,2231
Эрик Дюбуа,Мужской,42,ЗемлевладелецДворянин,True,8,24,2232
Эрик Стилтон,Мужской,26,ЧародейТиромант,True,8,33,2233
Эрик фон Кидон,Мужской,47,РыцарьБандит,False,8,24,2234
Эрика,Женский,35,,True,8,21,2235
Эркин фон Блант,Мужской,18,РыцарьШпион,True,8,29,2236
Эрланд из Ларвика,Мужской,38,ВедьмакМатрос (ранее),True,8,21,2237
Эрленд ан Крайт,Мужской,30,Конунг,True,8,21,2238
Эрлинг,Мужской,69,Ловец жемчугаМародер,True,8,21,2239
Эрмелла,Женский,59,Княгиня,True,8,33,2240
Эрнест фон Эверек,Мужской,42,Дворянин,True,8,24,2241
Эрнст ван Хоорн,Мужской,64,КузнецПредприниматель,True,8,24,2242
Эрнст Гольтц,Мужской,43,РыцарьБандит,False,8,33,2243
Эррдиль,Мужской,46,Корчмарь,True,11,33,2244
Эскайрак,Мужской,62,Наемник,False,8,33,2245
Эскель,Мужской,41,Ведьмак,True,8,33,2246
Эсси Давен,Женский,55,Бард,False,8,33,2247
Эстерад Тиссен,Мужской,41,Государственный деятель,False,8,12,2248
Эстериль Тиссен,Мужской,48,Государственный деятель,True,8,12,2249
Эстерхази,Мужской,35,Оружейник,True,8,34,2250
Эсчива из Соддена,Женский,66,Королева,True,8,27,2251
Этайн из Цидариса,Мужской,42,Государственный деятель,True,8,32,2252
Этриэль,Женский,67,ПартизанУкротительница зверей,True,11,33,2253
Эулалия фон Эверек,Женский,65,Дворянка,False,8,24,2254
Эурнэйд,Женский,17,Послушница,True,8,29,2255
Эхель Трайгльтан,Мужской,33,ПартизанСолдат,False,11,33,2256
Юз,Мужской,65,Стражник,True,8,29,2257
Юз Йанновиц,Мужской,57,Солдат,False,8,33,2258
Юлиан,Мужской,70,Купец,True,8,12,2259
Юлия Кеньон,Женский,23,Мародёрка (ранее),True,8,33,2260
Юнод из Бельхавена,Мужской,20,Ведьмак,False,8,33,2261
Юрган Болт,Мужской,62,Старейшина гильдии лесорубов,False,7,33,2262
Юстианна ан Крайт,Женский,28,Пиратка,True,8,21,2263
Юстин Ингвар,Мужской,53,Кузнец,True,7,33,2264
Ютта ан Димун,Женский,59,Воительница,True,8,21,2265
Яап,Мужской,67,Кмет (?),False,8,24,2266
Яап из Бен Глеана,Мужской,35,Ученик ведьмаков,False,8,10,2267
Явинн Бук,Мужской,31,Солдат,True,7,18,2268
Явнут де Богар,Мужской,21,Хозяин ткацкой фабрики,True,8,24,2269
Явор,Мужской,25,Воин,True,8,21,2270
Яга (ведьма),Женский,44,Ведьма,True,8,33,2271
Ягна,Женский,62,,False,8,29,2272
Ягода,Женский,67,,False,8,2,2273
Яевинн,Мужской,39,ПартизанОфицер (ранее),False,11,33,2274
Язон Варда,Мужской,16,НаемникСолдат,False,7,33,2275
Яки Рафиберг,Мужской,24,Игрок в гвинт,True,7,33,2276
Якоб,Мужской,42,Лесоруб,False,8,33,2277
Яков из Альдерсберга,Мужской,15,Магистр ОрденаРыцарьЧародей,False,8,33,2278
Яков Орнштайн,Мужской,21,Охотник серийный убийца,True,8,33,2279
Якуб де Сепульвед,Мужской,28,Предприниматель,True,8,24,2280
Якуб Рута,Мужской,68,ДворянинВинодел,True,8,24,2281
Ямроз,Мужской,42,,False,8,29,2282
Ямурлак (человек),Мужской,64,ШпионГонец,False,8,24,2283
Ян Вердун,Мужской,56,РазбойникСолдат (ранее),False,8,29,2284
Ян Геермер,Мужской,16,ПартизанСолдат (ранее),False,8,29,2285
Ян Гросса,Мужской,62,Бухгалтер,False,8,24,2286
Ян из Лан Эксетера,Мужской,53,Капитан стражиСледователь,True,8,12,2287
Ян Иохим,Мужской,53,РыцарьДворянин,True,8,10,2288
Ян Кальвейт,Мужской,60,Военный и государственный деятель,True,8,33,2289
Ян Кронин,Мужской,69,,True,8,33,2290
Ян Леннер,Мужской,23,Шпион,True,8,33,2291
Ян Малкин,Мужской,51,Наемник,False,8,33,2292
Ян Наталис,Мужской,70,Военный и государственный деятель,True,8,29,2293
Янина,Женский,24,Крестьянка,True,8,24,2294
Янко,Мужской,62,Крестьянин,True,8,15,2295
Янне,Мужской,23,Солдат,False,8,29,2296
Яннек из Блавикена,Мужской,24,Рыбак,True,8,24,2297
Янник Брасс,Мужской,30,Наемник,False,7,33,2298
Янник Делен,Мужской,50,,True,8,29,2299
Януш,Мужской,27,Офицер,True,8,24,2300
Ярен,Мужской,62,Крестьянин,False,8,29,2301
Яромир,Мужской,16,Антиквар,True,8,24,2302
Ярополк,Мужской,69,Охотник,False,8,15,2303
Ярополк (Орлиный Ручей),Мужской,70,Крестьянин,True,8,15,2304
Ярпен Зигрин,Мужской,65,Наёмник,True,7,18,2305
Ярре,Мужской,48,Писатель учёный жрецСолдат (ранее)Послушник (ранее),True,8,29,2306
Ячемир,Мужской,48,Солдат,False,8,29,2307
Ящер,Мужской,46,Кулачный боец,True,8,33,2308
